Student ID,First Name,Last Name,hours,final_score
STU_1790,Pooja,Sharma,22.3,41.5
STU_1791,Neha,Joshi,32.8,74.2
STU_1792,Sagar,Yadav,9.4,93.1
STU_1793,Amit,Patel,34.1,41.0
STU_1794,Deepak,Singh,33.4,64.3
STU_1795,Amit,Verma,31.5,95.6
STU_1796,Karan,Patel,11.4,61.2
STU_1797,Amit,Chouksey,24.0,67.5
STU_1798,Karan,Joshi,27.8,98.9
STU_1799,Anjali,Verma,34.6,52.0
STU_1800,Deepak,Verma,10.4,43.9
STU_1801,Amit,Patel,28.0,91.6
STU_1802,Anjali,Patel,15.2,92.1
STU_1803,Rohit,Sharma,10.3,68.3
STU_1804,Neha,Kumar,17.6,70.9
STU_1805,Anjali,Joshi,28.8,90.1
STU_1806,Neha,Yadav,18.9,84.3
STU_1807,Amit,Gupta,21.1,55.9
STU_1808,Pooja,Joshi,34.9,41.0
STU_1809,Anjali,Joshi,17.0,68.8
STU_1810,Deepak,Joshi,23.5,91.5
STU_1811,Amit,Verma,16.0,93.8
STU_1812,Sagar,Chouksey,16.8,97.4
STU_1813,Rahul,Verma,25.9,92.8
STU_1814,Anjali,Chouksey,33.1,74.8
STU_1815,Deepak,Patel,21.3,66.7
STU_1816,Rohit,Gupta,28.1,86.5
STU_1817,Sagar,Verma,7.7,84.4
STU_1818,Rohit,Chouksey,11.3,72.3
STU_1819,Amit,Verma,20.1,45.2
STU_1820,Rahul,Singh,5.6,95.6
STU_1821,Anjali,Verma,12.6,67.3
STU_1822,Anjali,Gupta,20.5,61.8
STU_1823,Pooja,Gupta,5.4,77.8
STU_1824,Pooja,Chouksey,12.9,80.4
STU_1825,Amit,Chouksey,20.4,52.6
STU_1826,Amit,Patel,22.2,90.2
STU_1827,Rahul,Gupta,32.8,57.4
STU_1828,Pooja,Gupta,24.4,51.2
STU_1829,Deepak,Sharma,17.4,64.4
STU_1830,Deepak,Joshi,32.9,83.8
STU_1831,Rahul,Mishra,28.5,97.9
STU_1832,Deepak,Verma,11.0,88.6
STU_1833,Karan,Kumar,8.9,96.4
STU_1834,Neha,Patel,25.3,48.4
STU_1835,Rahul,Joshi,21.8,44.3
STU_1836,Rahul,Mishra,28.7,73.5
STU_1837,Priya,Sharma,27.2,57.4
STU_1838,Sagar,Kumar,23.8,89.7
STU_1839,Sagar,Chouksey,34.6,80.3
STU_1840,Karan,Gupta,21.0,98.2
STU_1841,Pooja,Singh,8.4,55.3
STU_1842,Amit,Patel,29.8,69.1
STU_1843,Amit,Yadav,12.6,70.1
STU_1844,Rohit,Gupta,28.3,54.4
STU_1845,Karan,Singh,33.7,75.4
STU_1846,Rahul,Mishra,25.9,66.6
STU_1847,Karan,Chouksey,22.9,66.8
STU_1848,Karan,Kumar,18.8,61.8
STU_1849,Karan,Mishra,15.9,41.0
STU_1850,Sagar,Gupta,15.6,71.3
STU_1851,Karan,Gupta,24.1,60.1
STU_1852,Neha,Kumar,27.5,40.1
STU_1853,Amit,Yadav,25.4,58.5
STU_1854,Rohit,Singh,11.0,56.7
STU_1855,Neha,Mishra,19.8,63.6
STU_1856,Rohit,Chouksey,28.7,47.9
STU_1857,Priya,Gupta,19.3,70.5
STU_1858,Rohit,Mishra,21.1,81.5
STU_1859,Amit,Yadav,28.1,77.8
STU_1860,Amit,Mishra,24.8,88.2
STU_1861,Karan,Kumar,17.3,67.1
STU_1862,Anjali,Chouksey,31.9,71.1
STU_1863,Priya,Sharma,9.9,88.6
STU_1864,Rahul,Kumar,34.9,65.7
STU_1865,Deepak,Mishra,8.6,82.1
STU_1866,Rohit,Sharma,5.4,66.1
STU_1867,Anjali,Gupta,31.7,65.1
STU_1868,Karan,Sharma,12.3,85.6
STU_1869,Sagar,Yadav,26.9,50.5
STU_1870,Rahul,Verma,29.3,60.3
STU_1871,Pooja,Yadav,30.8,53.5
STU_1872,Anjali,Kumar,34.7,61.5
STU_1873,Sagar,Verma,13.8,53.8
STU_1874,Priya,Kumar,26.3,74.8
STU_1875,Karan,Patel,8.5,87.9
STU_1876,Rahul,Chouksey,17.2,87.2
STU_1877,Rahul,Joshi,30.4,61.9
STU_1878,Rahul,Gupta,16.0,99.3
STU_1879,Priya,Gupta,22.7,75.6
STU_1880,Rohit,Patel,20.1,64.0
STU_1881,Pooja,Mishra,24.4,90.1
STU_1882,Priya,Singh,34.2,83.8
STU_1883,Deepak,Kumar,6.7,85.0
STU_1884,Pooja,Joshi,22.2,51.8
STU_1885,Amit,Joshi,30.9,68.1
STU_1886,Karan,Yadav,19.4,91.7
STU_1887,Priya,Yadav,7.4,70.2
STU_1888,Sagar,Singh,21.8,81.0
STU_1889,Pooja,Mishra,15.0,75.3
STU_1890,Deepak,Patel,9.6,90.5
STU_1891,Amit,Sharma,30.5,57.1
STU_1892,Rohit,Yadav,20.6,74.5
STU_1893,Sagar,Mishra,33.0,47.4
STU_1894,Pooja,Chouksey,29.2,81.4
STU_1895,Karan,Gupta,25.8,83.9
STU_1896,Sagar,Gupta,5.2,42.6
STU_1897,Amit,Mishra,17.8,80.5
STU_1898,Sagar,Singh,10.9,64.9
STU_1899,Neha,Patel,32.3,47.4
STU_1900,Anjali,Joshi,10.2,65.2
STU_1901,Rohit,Singh,13.6,51.7
STU_1902,Amit,Mishra,20.5,64.9
STU_1903,Sagar,Patel,12.9,63.1
STU_1904,Anjali,Patel,11.3,84.3
STU_1905,Anjali,Kumar,23.0,86.5
STU_1906,Sagar,Verma,7.7,76.4
STU_1907,Karan,Gupta,6.7,41.4
STU_1908,Neha,Mishra,16.2,95.9
STU_1909,Priya,Joshi,26.6,81.2
STU_1910,Neha,Verma,21.6,42.1
STU_1911,Sagar,Chouksey,17.7,89.1
STU_1912,Rohit,Yadav,22.0,52.0
STU_1913,Priya,Kumar,16.0,74.8
STU_1914,Amit,Yadav,33.1,68.0
STU_1915,Neha,Verma,6.6,65.2
STU_1916,Sagar,Verma,25.2,93.4
STU_1917,Neha,Yadav,31.7,66.2
STU_1918,Priya,Joshi,29.1,44.5
STU_1919,Deepak,Joshi,10.5,96.8
STU_1920,Pooja,Sharma,13.9,95.2
STU_1921,Neha,Chouksey,26.5,81.1
STU_1922,Amit,Joshi,7.5,68.1
STU_1923,Amit,Chouksey,29.4,45.6
STU_1924,Rahul,Chouksey,26.6,87.4
STU_1925,Neha,Verma,26.9,44.5
STU_1926,Pooja,Chouksey,8.0,44.1
STU_1927,Karan,Kumar,26.5,72.2
STU_1928,Anjali,Yadav,25.4,49.6
STU_1929,Pooja,Sharma,29.9,40.5
STU_1930,Anjali,Mishra,6.2,65.4
STU_1931,Anjali,Singh,5.7,48.2
STU_1932,Deepak,Sharma,16.2,49.6
STU_1933,Rahul,Kumar,9.5,44.6
STU_1934,Pooja,Sharma,21.8,52.3
STU_1935,Pooja,Chouksey,32.5,82.9
STU_1936,Deepak,Verma,16.7,88.5
STU_1937,Neha,Singh,30.3,67.2
STU_1938,Neha,Joshi,5.0,70.4
STU_1939,Neha,Verma,10.1,42.0
STU_1940,Rohit,Chouksey,5.9,44.2
STU_1941,Anjali,Chouksey,14.8,55.5
STU_1942,Rohit,Singh,32.2,72.6
STU_1943,Rahul,Singh,7.9,84.4
STU_1944,Deepak,Gupta,23.2,76.3
STU_1945,Pooja,Patel,18.5,63.5
STU_1946,Anjali,Patel,33.2,47.1
STU_1947,Rohit,Verma,8.7,86.8
STU_1948,Rohit,Joshi,11.4,61.8
STU_1949,Sagar,Sharma,5.9,84.2
STU_1950,Rohit,Chouksey,18.0,70.8
STU_1951,Karan,Chouksey,13.3,84.3
STU_1952,Pooja,Gupta,31.1,94.4
STU_1953,Karan,Verma,23.1,95.3
STU_1954,Pooja,Verma,23.4,72.1
STU_1955,Deepak,Yadav,21.0,70.7
STU_1956,Pooja,Singh,7.8,55.9
STU_1957,Karan,Joshi,18.4,96.1
STU_1958,Pooja,Singh,35.0,67.5
STU_1959,Deepak,Joshi,30.1,47.7
STU_1960,Deepak,Kumar,31.8,66.0
STU_1961,Rahul,Mishra,29.7,47.6
STU_1962,Pooja,Patel,8.1,70.2
STU_1963,Sagar,Patel,11.8,73.7
STU_1964,Neha,Joshi,5.1,60.3
STU_1965,Amit,Patel,14.1,44.3
STU_1966,Deepak,Singh,8.3,96.6
STU_1967,Priya,Chouksey,19.2,86.4
STU_1968,Neha,Singh,25.3,90.3
STU_1969,Anjali,Joshi,31.2,62.0
STU_1970,Pooja,Verma,27.5,85.6
STU_1971,Karan,Singh,33.2,69.1
STU_1972,Amit,Patel,6.6,52.1
STU_1973,Priya,Gupta,5.4,47.5
STU_1974,Neha,Yadav,24.8,60.7
STU_1975,Pooja,Chouksey,13.7,48.3
STU_1976,Rahul,Patel,12.6,99.9
STU_1977,Anjali,Gupta,14.9,43.0
STU_1978,Amit,Joshi,13.1,66.5
STU_1979,Sagar,Kumar,20.3,67.1
STU_1980,Rahul,Gupta,18.2,58.0
STU_1981,Priya,Mishra,20.4,74.3
STU_1982,Amit,Kumar,25.2,49.0
STU_1983,Rahul,Sharma,16.6,87.0
STU_1984,Anjali,Chouksey,12.5,59.9
STU_1985,Sagar,Patel,10.0,75.5
STU_1986,Rahul,Sharma,15.5,82.9
STU_1987,Rohit,Singh,27.3,93.3
STU_1988,Sagar,Joshi,27.7,90.1
STU_1989,Priya,Chouksey,25.0,76.5
STU_1990,Anjali,Verma,12.0,63.3
STU_1991,Pooja,Kumar,22.6,70.2
STU_1992,Karan,Verma,22.1,86.1
STU_1993,Karan,Sharma,19.5,92.7
STU_1994,Karan,Gupta,21.5,46.2
STU_1995,Amit,Gupta,19.8,63.1
STU_1996,Priya,Joshi,22.0,86.6
STU_1997,Anjali,Sharma,26.5,65.9
STU_1998,Sagar,Yadav,8.3,59.9
STU_1999,Amit,Chouksey,27.5,64.7
STU_2000,Priya,Kumar,9.1,76.2
STU_2001,Pooja,Gupta,7.0,100.0
STU_2002,Rohit,Gupta,34.3,69.6
STU_2003,Anjali,Verma,33.7,52.5
STU_2004,Karan,Verma,6.8,49.8
STU_2005,Rahul,Patel,18.3,42.5
STU_2006,Anjali,Singh,10.6,73.5
STU_2007,Deepak,Yadav,19.6,72.7
STU_2008,Priya,Verma,29.9,52.3
STU_2009,Neha,Verma,33.5,81.7
STU_2010,Pooja,Chouksey,24.0,84.5
STU_2011,Rohit,Patel,15.6,55.5
STU_2012,Pooja,Verma,23.1,60.6
STU_2013,Anjali,Kumar,14.4,99.4
STU_2014,Neha,Chouksey,32.3,62.5
STU_2015,Deepak,Singh,31.1,85.6
STU_2016,Sagar,Sharma,21.7,67.2
STU_2017,Rahul,Chouksey,14.7,87.6
STU_2018,Neha,Sharma,13.8,86.1
STU_2019,Priya,Gupta,6.0,80.1
STU_2020,Karan,Patel,29.5,91.3
STU_2021,Deepak,Singh,18.5,96.4
STU_2022,Rahul,Patel,14.8,74.8
STU_2023,Rohit,Singh,19.1,54.2
STU_2024,Karan,Patel,29.6,63.9
STU_2025,Anjali,Chouksey,8.7,85.5
STU_2026,Neha,Patel,30.7,79.1
STU_2027,Rahul,Mishra,31.9,50.7
STU_2028,Amit,Singh,33.4,43.1
STU_2029,Sagar,Sharma,16.9,81.0
STU_2030,Sagar,Singh,11.5,55.1
STU_2031,Deepak,Gupta,16.2,70.0
STU_2032,Rohit,Kumar,15.0,84.8
STU_2033,Deepak,Mishra,10.3,73.8
STU_2034,Amit,Joshi,23.2,45.0
STU_2035,Priya,Singh,19.3,51.1
STU_2036,Rohit,Verma,31.0,53.2
STU_2037,Pooja,Chouksey,6.0,55.5
STU_2038,Priya,Chouksey,24.3,73.9
STU_2039,Rohit,Patel,27.9,70.2
STU_2040,Rohit,Patel,27.8,52.2
STU_2041,Amit,Chouksey,31.6,44.1
STU_2042,Anjali,Yadav,26.9,50.3
STU_2043,Amit,Mishra,32.8,99.1
STU_2044,Rohit,Mishra,15.0,68.1
STU_2045,Rahul,Sharma,20.1,92.0
STU_2046,Priya,Singh,5.4,90.9
STU_2047,Amit,Joshi,5.2,70.7
STU_2048,Anjali,Chouksey,12.2,82.4
STU_2049,Neha,Singh,8.0,51.6
STU_2050,Deepak,Mishra,12.8,81.3
STU_2051,Rohit,Gupta,10.3,56.3
STU_2052,Pooja,Chouksey,5.9,89.9
STU_2053,Neha,Singh,32.3,45.0
STU_2054,Sagar,Mishra,5.2,86.4
STU_2055,Karan,Kumar,27.1,46.0
STU_2056,Anjali,Mishra,9.6,92.9
STU_2057,Pooja,Patel,32.4,58.3
STU_2058,Karan,Verma,31.8,79.3
STU_2059,Anjali,Yadav,24.6,69.3
STU_2060,Rahul,Yadav,25.2,62.0
STU_2061,Deepak,Patel,5.2,78.7
STU_2062,Neha,Patel,34.5,96.9
STU_2063,Priya,Chouksey,31.3,42.5
STU_2064,Anjali,Kumar,31.9,95.1
STU_2065,Priya,Kumar,24.8,76.5
STU_2066,Deepak,Chouksey,15.3,88.4
STU_2067,Rohit,Singh,31.8,63.0
STU_2068,Sagar,Chouksey,13.7,68.3
STU_2069,Neha,Joshi,21.9,92.1
STU_2070,Deepak,Joshi,8.0,64.9
STU_2071,Deepak,Yadav,32.7,72.1
STU_2072,Rahul,Mishra,9.2,41.2
STU_2073,Karan,Chouksey,11.7,49.5
STU_2074,Sagar,Chouksey,21.7,78.5
STU_2075,Neha,Singh,27.9,83.0
STU_2076,Rohit,Sharma,23.6,75.0
STU_2077,Rohit,Yadav,12.0,48.6
STU_2078,Amit,Yadav,5.0,66.7
STU_2079,Deepak,Yadav,27.7,61.3
STU_2080,Anjali,Mishra,34.6,69.7
STU_2081,Rahul,Patel,29.3,92.2
STU_2082,Sagar,Gupta,18.8,86.6
STU_2083,Rohit,Sharma,32.1,45.0
STU_2084,Neha,Mishra,17.3,93.4
STU_2085,Amit,Joshi,20.7,68.3
STU_2086,Neha,Singh,19.3,84.6
STU_2087,Rahul,Patel,18.4,48.4
STU_2088,Anjali,Joshi,28.3,80.2
STU_2089,Amit,Patel,20.8,54.2
STU_2090,Amit,Kumar,14.5,66.3
STU_2091,Karan,Yadav,12.7,41.0
STU_2092,Sagar,Patel,6.1,49.1
STU_2093,Amit,Verma,22.5,45.5
STU_2094,Karan,Yadav,11.9,54.4
STU_2095,Karan,Yadav,9.4,46.0
STU_2096,Rahul,Singh,24.6,81.5
STU_2097,Priya,Sharma,25.4,41.7
STU_2098,Neha,Joshi,27.6,77.1
STU_2099,Anjali,Patel,20.1,48.4
STU_2100,Pooja,Patel,31.8,96.7
STU_2101,Neha,Kumar,33.1,96.0
STU_2102,Amit,Yadav,29.2,53.5
STU_2103,Anjali,Chouksey,24.1,76.9
STU_2104,Rohit,Gupta,14.1,41.7
STU_2105,Priya,Chouksey,34.5,95.9
STU_2106,Rohit,Patel,13.2,71.4
STU_2107,Rohit,Chouksey,11.1,42.6
STU_2108,Sagar,Singh,18.3,60.5
STU_2109,Neha,Verma,6.7,44.6
STU_2110,Pooja,Patel,34.4,63.6
STU_2111,Rahul,Patel,22.7,80.2
STU_2112,Pooja,Verma,21.7,68.2
STU_2113,Rohit,Joshi,24.7,63.0
STU_2114,Amit,Verma,19.9,47.1
STU_2115,Priya,Chouksey,6.0,54.7
STU_2116,Deepak,Singh,23.4,46.0
STU_2117,Pooja,Kumar,26.5,88.4
STU_2118,Rohit,Joshi,17.5,48.1
STU_2119,Priya,Mishra,27.7,75.7
STU_2120,Anjali,Kumar,11.8,60.6
STU_2121,Neha,Sharma,11.6,53.6
STU_2122,Karan,Sharma,9.8,78.4
STU_2123,Sagar,Sharma,16.2,67.4
STU_2124,Priya,Sharma,30.4,64.0
STU_2125,Amit,Singh,29.8,75.6
STU_2126,Amit,Kumar,16.5,69.5
STU_2127,Priya,Yadav,22.7,58.2
STU_2128,Amit,Gupta,26.6,73.5
STU_2129,Neha,Joshi,12.2,80.2
STU_2130,Amit,Mishra,10.0,41.6
STU_2131,Pooja,Chouksey,34.2,68.0
STU_2132,Karan,Patel,23.5,43.5
STU_2133,Amit,Sharma,34.4,51.2
STU_2134,Karan,Mishra,15.1,73.6
STU_2135,Rohit,Patel,26.1,92.0
STU_2136,Rahul,Gupta,11.7,93.0
STU_2137,Neha,Mishra,12.8,44.2
STU_2138,Rahul,Kumar,20.4,65.1
STU_2139,Rohit,Mishra,14.6,75.0
STU_2140,Neha,Sharma,10.0,48.8
STU_2141,Priya,Gupta,12.9,85.9
STU_2142,Priya,Chouksey,6.1,84.7
STU_2143,Karan,Yadav,26.1,94.2
STU_2144,Rohit,Verma,19.8,40.5
STU_2145,Karan,Sharma,7.8,53.0
STU_2146,Sagar,Patel,10.2,89.6
STU_2147,Amit,Gupta,8.1,80.2
STU_2148,Deepak,Kumar,23.4,93.7
STU_2149,Sagar,Singh,7.8,43.4
STU_2150,Amit,Gupta,27.6,75.8
STU_2151,Neha,Patel,5.6,74.1
STU_2152,Karan,Verma,12.5,42.1
STU_2153,Neha,Verma,31.7,70.8
STU_2154,Neha,Joshi,26.6,76.6
STU_2155,Amit,Yadav,7.2,51.5
STU_2156,Rohit,Patel,29.6,56.4
STU_2157,Amit,Verma,19.8,78.4
STU_2158,Anjali,Joshi,30.4,68.1
STU_2159,Priya,Joshi,23.0,91.5
STU_2160,Priya,Joshi,25.5,60.5
STU_2161,Sagar,Gupta,34.8,56.0
STU_2162,Priya,Joshi,12.0,99.1
STU_2163,Amit,Sharma,23.7,94.7
STU_2164,Pooja,Patel,18.8,41.7
STU_2165,Karan,Sharma,6.2,86.2
STU_2166,Amit,Singh,5.4,46.6
STU_2167,Amit,Verma,8.6,41.6
STU_2168,Deepak,Yadav,24.5,56.4
STU_2169,Karan,Joshi,22.0,56.2
STU_2170,Anjali,Kumar,21.6,89.2
STU_2171,Priya,Kumar,6.0,82.6
STU_2172,Karan,Verma,19.1,98.9
STU_2173,Priya,Singh,32.7,82.7
STU_2174,Sagar,Kumar,16.9,65.1
STU_2175,Karan,Sharma,23.7,81.9
STU_2176,Priya,Mishra,28.4,100.0
STU_2177,Anjali,Gupta,28.5,82.6
STU_2178,Rahul,Chouksey,20.6,85.7
STU_2179,Neha,Kumar,30.7,96.3
STU_2180,Neha,Yadav,16.7,46.8
STU_2181,Anjali,Joshi,31.7,82.3
STU_2182,Deepak,Yadav,12.2,91.0
STU_2183,Rahul,Patel,13.4,97.3
STU_2184,Sagar,Gupta,6.6,52.7
STU_2185,Anjali,Sharma,28.9,70.2
STU_2186,Neha,Singh,17.5,80.8
STU_2187,Neha,Gupta,11.9,54.8
STU_2188,Neha,Chouksey,12.0,76.0
STU_2189,Rohit,Mishra,32.0,55.5
STU_2190,Anjali,Kumar,30.0,60.0
STU_2191,Amit,Singh,21.6,66.5
STU_2192,Sagar,Singh,23.5,71.8
STU_2193,Neha,Kumar,19.2,67.0
STU_2194,Priya,Kumar,16.7,69.6
STU_2195,Anjali,Kumar,32.5,57.9
STU_2196,Rohit,Kumar,8.8,49.5
STU_2197,Anjali,Kumar,17.6,42.8
STU_2198,Sagar,Singh,15.3,51.8
STU_2199,Rohit,Verma,19.9,74.9
STU_2200,Sagar,Verma,18.7,87.2
STU_2201,Anjali,Yadav,20.6,50.2
STU_2202,Amit,Verma,9.2,46.5
STU_2203,Sagar,Chouksey,20.4,85.0
STU_2204,Rohit,Verma,12.3,58.3
STU_2205,Rohit,Singh,10.5,97.1
STU_2206,Sagar,Kumar,6.9,82.9
STU_2207,Pooja,Joshi,27.9,59.6
STU_2208,Anjali,Joshi,17.8,57.4
STU_2209,Pooja,Chouksey,23.8,71.4
STU_2210,Deepak,Patel,26.8,44.7
STU_2211,Anjali,Singh,25.4,47.1
STU_2212,Sagar,Sharma,19.1,50.6
STU_2213,Rahul,Gupta,16.6,86.5
STU_2214,Sagar,Yadav,16.3,70.8
STU_2215,Pooja,Sharma,24.2,40.6
STU_2216,Amit,Singh,19.8,80.4
STU_2217,Sagar,Verma,30.5,65.4
STU_2218,Sagar,Kumar,31.2,70.7
STU_2219,Amit,Sharma,10.1,52.8
STU_2220,Sagar,Gupta,9.1,73.1
STU_2221,Neha,Patel,23.9,98.7
STU_2222,Rahul,Joshi,14.0,44.4
STU_2223,Priya,Patel,5.6,57.0
STU_2224,Rahul,Gupta,31.7,54.6
STU_2225,Sagar,Kumar,11.8,54.9
STU_2226,Neha,Verma,32.9,62.7
STU_2227,Anjali,Gupta,26.5,89.1
STU_2228,Sagar,Yadav,27.9,94.8
STU_2229,Pooja,Gupta,11.0,52.1
STU_2230,Neha,Singh,12.0,72.6
STU_2231,Amit,Verma,20.6,78.2
STU_2232,Neha,Kumar,10.2,71.3
STU_2233,Amit,Joshi,14.2,66.0
STU_2234,Deepak,Joshi,14.6,51.5
STU_2235,Priya,Gupta,9.8,69.3
STU_2236,Karan,Singh,11.2,64.1
STU_2237,Neha,Sharma,28.7,87.7
STU_2238,Rohit,Patel,10.0,85.8
STU_2239,Pooja,Patel,5.9,48.0
STU_2240,Sagar,Patel,23.9,45.3
STU_2241,Pooja,Sharma,34.3,94.5
STU_2242,Rahul,Singh,14.9,72.1
STU_2243,Karan,Patel,8.6,91.5
STU_2244,Rahul,Yadav,22.1,43.5
STU_2245,Deepak,Sharma,32.2,71.6
STU_2246,Karan,Sharma,28.5,72.4
STU_2247,Karan,Kumar,23.7,91.6
STU_2248,Rahul,Kumar,14.5,45.9
STU_2249,Amit,Verma,21.3,54.4
STU_2250,Rahul,Yadav,7.7,64.4
STU_2251,Pooja,Yadav,25.4,92.0
STU_2252,Amit,Verma,26.8,96.3
STU_2253,Pooja,Yadav,34.0,99.6
STU_2254,Deepak,Chouksey,12.8,97.6
STU_2255,Sagar,Mishra,5.6,40.4
STU_2256,Anjali,Patel,21.4,42.9
STU_2257,Amit,Kumar,26.2,48.9
STU_2258,Deepak,Verma,28.7,60.9
STU_2259,Rohit,Verma,10.8,89.8
STU_2260,Deepak,Yadav,12.9,93.6
STU_2261,Rahul,Sharma,20.4,51.2
STU_2262,Rahul,Joshi,14.9,77.2
STU_2263,Anjali,Gupta,30.8,95.0
STU_2264,Deepak,Gupta,19.2,67.8
STU_2265,Priya,Verma,29.0,46.2
STU_2266,Sagar,Patel,22.4,67.5
STU_2267,Rahul,Chouksey,28.2,62.5
STU_2268,Anjali,Patel,15.0,74.7
STU_2269,Sagar,Verma,29.9,66.3
STU_2270,Deepak,Patel,13.2,41.0
STU_2271,Deepak,Kumar,21.4,99.6
STU_2272,Karan,Patel,11.4,72.6
STU_2273,Anjali,Yadav,19.3,68.4
STU_2274,Rahul,Yadav,14.5,97.3
STU_2275,Priya,Chouksey,13.0,49.4
STU_2276,Deepak,Kumar,34.0,51.4
STU_2277,Priya,Joshi,9.8,88.5
STU_2278,Deepak,Sharma,28.6,55.6
STU_2279,Rahul,Kumar,34.5,88.0
STU_2280,Sagar,Singh,5.6,56.3
STU_2281,Neha,Mishra,26.0,42.0
STU_2282,Sagar,Verma,12.6,71.0
STU_2283,Deepak,Singh,6.2,51.8
STU_2284,Pooja,Chouksey,17.1,85.5
STU_2285,Neha,Singh,33.1,78.5
STU_2286,Neha,Yadav,5.4,95.4
STU_2287,Priya,Patel,22.6,87.0
STU_2288,Anjali,Sharma,20.0,50.8
STU_2289,Priya,Gupta,31.2,88.0
STU_2290,Priya,Verma,7.5,78.5
STU_2291,Pooja,Gupta,25.4,80.1
STU_2292,Sagar,Patel,25.4,89.9
STU_2293,Sagar,Yadav,25.1,74.4
STU_2294,Rohit,Yadav,33.3,68.0
STU_2295,Deepak,Patel,29.7,78.2
STU_2296,Pooja,Verma,6.3,57.9
STU_2297,Rohit,Gupta,19.1,51.0
STU_2298,Rahul,Kumar,16.9,77.0
STU_2299,Deepak,Yadav,14.3,54.0
STU_2300,Deepak,Gupta,18.5,44.8
STU_2301,Karan,Joshi,16.5,40.0
STU_2302,Karan,Gupta,18.0,76.5
STU_2303,Amit,Joshi,34.4,61.7
STU_2304,Amit,Joshi,7.7,85.1
STU_2305,Priya,Yadav,32.7,62.5
STU_2306,Rahul,Verma,19.4,69.2
STU_2307,Neha,Chouksey,23.7,64.4
STU_2308,Neha,Yadav,29.9,79.0
STU_2309,Karan,Verma,15.8,61.4
STU_2310,Karan,Verma,17.9,97.8
STU_2311,Karan,Singh,17.3,96.2
STU_2312,Pooja,Patel,16.2,90.9
STU_2313,Anjali,Patel,32.8,95.2
STU_2314,Amit,Patel,29.9,66.9
STU_2315,Pooja,Mishra,8.3,72.2
STU_2316,Sagar,Yadav,8.2,84.5
STU_2317,Neha,Verma,17.8,81.8
STU_2318,Deepak,Singh,8.0,93.4
STU_2319,Amit,Joshi,23.6,83.0
STU_2320,Rohit,Chouksey,9.3,99.9
STU_2321,Sagar,Chouksey,20.7,60.9
STU_2322,Amit,Joshi,5.2,90.0
STU_2323,Pooja,Gupta,14.5,81.9
STU_2324,Rahul,Gupta,25.3,81.5
STU_2325,Deepak,Patel,19.5,59.6
STU_2326,Amit,Yadav,34.3,87.1
STU_2327,Anjali,Mishra,31.2,94.0
STU_2328,Karan,Singh,15.8,53.1
STU_2329,Karan,Chouksey,6.4,77.5
STU_2330,Deepak,Patel,30.4,63.5
STU_2331,Pooja,Sharma,32.3,99.4
STU_2332,Karan,Patel,29.6,68.7
STU_2333,Amit,Sharma,8.8,53.7
STU_2334,Rohit,Kumar,34.9,62.9
STU_2335,Neha,Verma,12.8,79.2
STU_2336,Neha,Joshi,26.7,44.6
STU_2337,Sagar,Verma,32.2,76.2
STU_2338,Priya,Patel,12.1,95.9
STU_2339,Rahul,Verma,32.2,91.0
STU_2340,Deepak,Singh,14.3,44.1
STU_2341,Sagar,Kumar,34.3,99.6
STU_2342,Priya,Mishra,13.4,81.9
STU_2343,Pooja,Kumar,33.6,49.7
STU_2344,Anjali,Chouksey,6.6,40.7
STU_2345,Anjali,Singh,26.3,50.3
STU_2346,Rahul,Verma,21.0,90.3
STU_2347,Karan,Mishra,19.3,41.3
STU_2348,Amit,Verma,11.7,54.0
STU_2349,Sagar,Yadav,26.2,85.4
STU_2350,Sagar,Yadav,10.7,75.2
STU_2351,Deepak,Gupta,21.6,87.0
STU_2352,Deepak,Kumar,12.6,84.8
STU_2353,Anjali,Mishra,33.7,43.0
STU_2354,Anjali,Yadav,5.9,93.6
STU_2355,Rohit,Gupta,11.0,53.6
STU_2356,Rohit,Singh,12.3,73.2
STU_2357,Karan,Mishra,17.4,78.7
STU_2358,Rohit,Gupta,12.0,50.1
STU_2359,Amit,Joshi,19.7,98.6
STU_2360,Amit,Mishra,31.2,69.3
STU_2361,Sagar,Patel,26.4,43.5
STU_2362,Neha,Gupta,22.4,96.2
STU_2363,Amit,Verma,7.7,75.2
STU_2364,Priya,Patel,25.8,82.0
STU_2365,Anjali,Joshi,10.0,71.5
STU_2366,Deepak,Yadav,28.6,90.1
STU_2367,Rohit,Sharma,12.5,42.0
STU_2368,Sagar,Gupta,17.5,56.1
STU_2369,Rahul,Singh,15.5,68.2
STU_2370,Deepak,Gupta,30.8,44.6
STU_2371,Priya,Sharma,8.8,82.4
STU_2372,Rohit,Joshi,22.0,63.6
STU_2373,Priya,Joshi,9.3,56.4
STU_2374,Anjali,Patel,26.1,40.2
STU_2375,Anjali,Mishra,32.2,83.2
STU_2376,Karan,Singh,18.0,90.0
STU_2377,Sagar,Patel,19.6,63.7
STU_2378,Deepak,Singh,32.8,73.9
STU_2379,Pooja,Singh,20.6,53.7
STU_2380,Pooja,Sharma,19.6,77.3
STU_2381,Deepak,Patel,22.3,40.7
STU_2382,Rahul,Singh,25.7,69.3
STU_2383,Sagar,Chouksey,8.2,78.7
STU_2384,Priya,Sharma,29.6,95.1
STU_2385,Rahul,Joshi,18.1,62.9
STU_2386,Neha,Sharma,7.2,85.9
STU_2387,Deepak,Verma,28.6,75.9
